Query_id	Query_length	Query_start	Query_end	Subject_id	Subject_length	Subject_start	Subject_end	Identity	Positive	Gap	Align_length	Score	E_value	Query_annotation	Subject_annotation
ZS_12_scaffold1342_2	750	59	111	ISTvi2	1648	457	509	0.9	--	0	53	65.9	7e-11	length=750 	Family:IS1182
ZS_12_scaffold13865_1	950	707	767	TnXo19	18767	4724	4784	0.9	--	0	61	73.8	4e-13	length=950 	Family:Tn3
ZS_12_scaffold14328_1	831	1	831	ISPa38	6455	4339	3509	1	--	0	831	1647	0.0	length=831 	Family:Tn3
ZS_12_scaffold150572_1	1274	384	444	ISAar26	1344	342	402	0.9	--	0	61	73.8	5e-13	length=1274 	Family:IS3
ZS_12_scaffold15389_2	4734	75	160	ISPkr1	2469	2329	2244	0.9	--	0	86	107	1e-22	length=4734 	Family:IS21
ZS_12_scaffold15417_1	945	541	600	ISThsp7	1920	563	504	0.91	--	0	60	79.8	6e-15	length=945 	Family:IS1634
ZS_12_scaffold15455_3	21242	16677	16726	ISAzs17	7252	2248	2297	0.9	--	0	50	60.0	1e-07	length=21242 	Family:Tn3
ZS_12_scaffold15565_1	1210	773	825	ISPa67	852	130	78	0.9	--	0	53	65.9	1e-10	length=1210 	Family:IS5
ZS_12_scaffold15847_1	1089	1	135	ISSpma2	1422	136	1	0.99	--	0	136	254	2e-67	length=1089 	Family:IS256
ZS_12_scaffold158510_1	1580	1396	1457	ISMdi7	2568	1393	1332	0.9	--	0	62	75.8	2e-13	length=1580 	Family:IS21
ZS_12_scaffold161807_1	571	456	510	ISAzo40	1694	826	880	0.9	--	0	55	69.9	4e-12	length=571 	Family:IS1380
ZS_12_scaffold162604_1	633	2	633	ISTha3	2424	2185	1554	0.97	--	0	632	1126	0.0	length=633 	Family:IS91
ZS_12_scaffold164106_1	1570	1208	1281	ISMch3	1510	1149	1222	0.9	--	0	74	91.7	3e-18	length=1570 	Family:IS3
ZS_12_scaffold164373_2	940	169	250	ISMca4	1197	1166	1085	0.92	--	0	82	115	1e-25	length=940 	Family:IS3
ZS_12_scaffold164918_1	937	800	850	ISTesp1	1353	500	450	0.9	--	0	51	61.9	1e-09	length=937 	Family:IS3
ZS_12_scaffold165053_3	749	214	314	ISMsm7	1280	748	848	0.9	--	0	101	121	1e-27	length=749 	Family:IS3
ZS_12_scaffold165296_1	513	136	190	ISAli4	1324	315	369	0.92	--	0	55	77.8	1e-14	length=513 	Family:IS3
ZS_12_scaffold1674_2	1975	149	201	IS408	2798	1036	1088	0.96	--	0	53	89.7	1e-17	length=1975 	Family:IS21
ZS_12_scaffold16787_1	2317	1626	1678	ISCsp1	1393	1301	1354	0.9	--	0.01	54	60.0	1e-08	length=2317 	Family:IS256
ZS_12_scaffold168565_1	723	164	227	ISSco1	1057	510	573	0.95	--	0	64	103	3e-22	length=723 	Family:IS481
ZS_12_scaffold168565_1	723	528	581	ISSco1	1057	865	918	0.9	--	0	54	67.9	2e-11	length=723 	Family:IS481
ZS_12_scaffold169665_1	2700	1355	1409	ISBcen28	2311	1108	1054	0.9	--	0	55	69.9	2e-11	length=2700 	Family:IS21
ZS_12_scaffold170499_1	665	371	421	ISGdi14	1318	1111	1061	0.9	--	0	51	61.9	1e-09	length=665 	Family:IS3
ZS_12_scaffold172884_1	903	822	895	IS1086	1106	839	912	0.9	--	0	74	91.7	2e-18	length=903 	Family:IS30
ZS_12_scaffold17319_2	1258	888	968	ISPkr1	2469	2232	2312	0.92	--	0	81	113	6e-25	length=1258 	Family:IS21
ZS_12_scaffold17327_1	603	211	295	ISAisp2	1241	353	269	0.95	--	0	85	137	2e-32	length=603 	Family:IS3
ZS_12_scaffold175463_1	1049	1	1049	ISPps1	1863	377	1425	0.99	--	0	1049	2008	0.0	length=1049 	Family:IS91
ZS_12_scaffold175645_1	1480	1096	1157	ISSpma2	1422	1152	1213	0.9	--	0	62	75.8	2e-13	length=1480 	Family:IS256
ZS_12_scaffold17564_1	5322	1928	1987	ISThsp5	2652	523	464	0.9	--	0	60	71.9	9e-12	length=5322 	Family:IS21
ZS_12_scaffold177327_3	777	122	174	ISPfr1	1427	789	841	0.92	--	0	53	73.8	3e-13	length=777 	Family:ISL3
ZS_12_scaffold179287_1	1007	278	330	ISMex14	1381	1266	1214	0.94	--	0	53	81.8	2e-15	length=1007 	Family:IS256
ZS_12_scaffold180118_1	629	227	278	ISTars1	1656	1439	1388	0.9	--	0	52	63.9	2e-10	length=629 	Family:IS1182
ZS_12_scaffold180616_1	834	396	479	ISPa63	2654	2353	2270	0.91	--	0	84	111	2e-24	length=834 	Family:IS21
ZS_12_scaffold180934_1	1339	2	1337	ISLgar5	1336	1336	1	0.97	--	0	1336	2434	0.0	length=1339 	Family:IS256
ZS_12_scaffold182830_2	11180	1523	1582	ISAbo1	1229	1036	977	0.91	--	0	60	79.8	7e-14	length=11180 	Family:IS3
ZS_12_scaffold18434_3	1182	919	1021	ISPa42	16941	8882	8984	0.9	--	0	103	125	1e-28	length=1182 	Family:Tn3
ZS_12_scaffold1875_2	8563	6528	6582	ISPpu19	2377	425	479	0.9	--	0	55	69.9	5e-11	length=8563 	Family:IS66
ZS_12_scaffold187807_2	751	154	204	ISCARN69	1153	574	624	0.9	--	0	51	61.9	1e-09	length=751 	Family:IS630
ZS_12_scaffold190413_1	3127	2639	2694	ISRta2	1386	60	5	0.91	--	0	56	71.9	5e-12	length=3127 	Family:IS256
ZS_12_scaffold191789_1	6273	917	981	ISMdi25	1601	1120	1184	0.92	--	0	65	89.7	4e-17	length=6273 	Family:IS30
ZS_12_scaffold195785_1	28682	2137	2200	ISThsp13	1583	1084	1147	0.93	--	0	64	95.6	3e-18	length=28682 	Family:IS1380
ZS_12_scaffold195877_2	1431	965	1019	IS51	1311	457	403	0.96	--	0	55	93.7	6e-19	length=1431 	Family:IS3
ZS_12_scaffold195877_2	1431	1062	1116	IS51	1311	360	306	0.9	--	0	55	69.9	9e-12	length=1431 	Family:IS3
ZS_12_scaffold1963_1	1934	523	606	ISAzo40	1694	1188	1105	0.91	--	0	84	111	4e-24	length=1934 	Family:IS1380
ZS_12_scaffold196662_1	1420	623	1420	ISPa40	6592	1591	794	0.93	--	0	798	1193	0.0	length=1420 	Family:Tn3
ZS_12_scaffold204545_1	684	67	119	ISGur8	2775	2084	2136	0.92	--	0	53	73.8	3e-13	length=684 	Family:IS21
ZS_12_scaffold204849_1	1476	132	183	ISRel5	2587	1185	1134	0.9	--	0	52	63.9	6e-10	length=1476 	Family:IS21
ZS_12_scaffold214452_1	1530	894	951	ISApr12	1524	554	497	0.91	--	0	58	75.8	2e-13	length=1530 	Family:IS5
ZS_12_scaffold214785_1	848	767	819	ISPa8	1324	401	349	0.9	--	0	53	65.9	8e-11	length=848 	Family:IS5
ZS_12_scaffold21644_1	584	373	437	ISMdi25	1601	1124	1188	0.92	--	0	65	89.7	4e-18	length=584 	Family:IS30
ZS_12_scaffold217107_1	1299	257	316	ISPpu17	1066	924	865	0.91	--	0	60	79.8	9e-15	length=1299 	Family:IS30
ZS_12_scaffold218183_1	9001	3675	6178	ISPa38	6455	3952	6455	0.92	--	0	2504	3441	0.0	length=9001 	Family:Tn3
ZS_12_scaffold222861_1	563	259	563	ISStma11	4621	3042	3346	0.93	--	0	305	438	1e-123	length=563 	Family:ISL3
ZS_12_scaffold222861_1	563	9	124	ISStma11	4621	2795	2910	0.91	--	0	116	151	1e-36	length=563 	Family:ISL3
ZS_12_scaffold224701_1	15710	15249	15303	TnXo19	18767	5871	5817	0.9	--	0	55	69.9	1e-10	length=15710 	Family:Tn3
ZS_12_scaffold22526_1	629	281	343	ISBusp2	1349	304	366	0.9	--	0	63	77.8	2e-14	length=629 	Family:IS5
ZS_12_scaffold228015_2	1069	792	855	ISCARN40	1264	986	1049	0.9	--	0	64	79.8	7e-15	length=1069 	Family:IS256
ZS_12_scaffold232859_2	835	26	84	ISPosp4	1328	981	923	0.91	--	0	59	77.8	2e-14	length=835 	Family:IS4
ZS_12_scaffold235342_3	1486	1365	1435	ISCsp1	1393	71	1	0.9	--	0	71	85.7	2e-16	length=1486 	Family:IS256
ZS_12_scaffold236731_1	1019	292	341	ISAzs29	3897	3653	3604	0.9	--	0	50	60.0	6e-09	length=1019 	Family:Tn3
ZS_12_scaffold237254_1	1461	472	521	ISSpal2	1314	307	356	0.9	--	0	50	60.0	9e-09	length=1461 	Family:IS5
ZS_12_scaffold237424_1	9464	2457	2509	ISBmu3	2697	1298	1350	0.92	--	0	53	73.8	4e-12	length=9464 	Family:IS21
ZS_12_scaffold238615_2	1239	854	935	ISAzo18	1471	388	307	0.91	--	0	82	107	4e-23	length=1239 	Family:IS3
ZS_12_scaffold238975_1	1057	626	679	ISRme15	1325	466	413	0.9	--	0	54	67.9	3e-11	length=1057 	Family:IS3
ZS_12_scaffold240427_3	1023	107	199	ISRsp7	2024	752	844	0.9	--	0	93	113	5e-25	length=1023 	Family:IS1380
ZS_12_scaffold240447_1	840	586	656	IS1403	1203	953	1023	0.9	--	0	71	85.7	9e-17	length=840 	Family:IS3
ZS_12_scaffold24053_3	5811	2612	2701	IS1416	1322	396	307	0.93	--	0	90	131	1e-29	length=5811 	Family:IS3
ZS_12_scaffold24116_1	19627	10569	10628	ISAli4	1324	873	814	0.93	--	0	60	87.7	5e-16	length=19627 	Family:IS3
ZS_12_scaffold24131_3	8508	6462	6529	ISMpe1	1295	398	331	0.91	--	0	68	87.7	2e-16	length=8508 	Family:IS3
ZS_12_scaffold24131_3	8508	5788	5843	ISMpe1	1295	1075	1020	0.91	--	0	56	71.9	1e-11	length=8508 	Family:IS3
ZS_12_scaffold242407_1	1340	124	182	TnXo19	18767	3716	3658	0.93	--	0	59	85.7	1e-16	length=1340 	Family:Tn3
ZS_12_scaffold24374_1	1205	60	1201	TnShfr1	5131	2619	3768	0.9	--	0	1150	1405	0.0	length=1205 	Family:Tn3
ZS_12_scaffold2446_1	1241	1	1014	IS1247	1672	1015	2	0.99	--	0	1014	1994	0.0	length=1241 	Family:IS1380
ZS_12_scaffold244872_1	708	306	358	ISMex36	1467	532	480	0.9	--	0	53	65.9	7e-11	length=708 	Family:IS1182
ZS_12_scaffold246038_1	1132	918	967	ISAisp6	2657	1130	1081	0.9	--	0	50	60.0	7e-09	length=1132 	Family:IS21
ZS_12_scaffold246039_1	5051	1898	1968	ISPmo1	1655	488	558	0.9	--	0	71	85.7	5e-16	length=5051 	Family:IS1182
ZS_12_scaffold249452_1	1259	78	140	ISTha3	2424	1583	1645	0.9	--	0	63	77.8	3e-14	length=1259 	Family:IS91
ZS_12_scaffold250909_1	581	1	581	IS6100	880	839	259	1	--	0	581	1152	0.0	length=581 	Family:IS6
ZS_12_scaffold252373_3	1091	1	52	TnXo19	18767	3700	3649	0.92	--	0	52	71.9	2e-12	length=1091 	Family:Tn3
ZS_12_scaffold252588_1	970	187	241	TnShfr1	5131	5037	4983	0.9	--	0	55	69.9	6e-12	length=970 	Family:Tn3
ZS_12_scaffold256887_1	985	313	363	ISMtsp20	926	259	309	0.9	--	0	51	61.9	2e-09	length=985 	Family:IS5
ZS_12_scaffold256891_1	721	643	699	ISPfr9	1484	1282	1338	0.92	--	0	57	81.8	1e-15	length=721 	Family:IS30
ZS_12_scaffold258234_1	599	513	568	ISArsp6	26712	4148	4093	0.91	--	0	56	71.9	9e-13	length=599 	Family:Tn3
ZS_12_scaffold259520_1	539	44	94	ISKpn27	1080	495	545	0.9	--	0	51	61.9	8e-10	length=539 	Family:IS481
ZS_12_scaffold260137_1	850	403	494	ISPko4	1524	441	532	0.9	--	0	92	111	2e-24	length=850 	Family:IS3
ZS_12_scaffold262384_1	2241	263	312	ISThsp10	2501	2076	2027	0.9	--	0	50	60.0	1e-08	length=2241 	Family:IS21
ZS_12_scaffold263940_1	838	122	207	ISSeq3	1430	337	422	0.93	--	0	86	123	4e-28	length=838 	Family:IS3
ZS_12_scaffold266116_1	656	1	107	ISPa54	1159	581	475	0.9	--	0	107	133	3e-31	length=656 	Family:IS5
ZS_12_scaffold266116_1	656	392	451	ISPa54	1159	187	128	0.9	--	0	60	71.9	1e-12	length=656 	Family:IS5
ZS_12_scaffold267106_1	835	320	386	ISAnsp4	2195	1746	1680	0.91	--	0	67	85.7	9e-17	length=835 	Family:IS21
ZS_12_scaffold269701_1	631	573	623	ISAzsp1	1309	862	812	0.9	--	0	51	61.9	1e-09	length=631 	Family:IS3
ZS_12_scaffold271643_1	1207	267	321	ISCARN33	827	707	653	0.9	--	0	55	69.9	8e-12	length=1207 	Family:IS5
ZS_12_scaffold276738_1	1306	37	88	ISPpu23	2481	531	582	0.9	--	0	52	63.9	5e-10	length=1306 	Family:IS21
ZS_12_scaffold280465_1	541	486	541	ISCARN38	1033	611	556	0.94	--	0	56	87.7	1e-17	length=541 	Family:IS5
ZS_12_scaffold281445_1	4530	1805	1864	ISSsp4	2558	1572	1631	0.91	--	0	60	79.8	3e-14	length=4530 	Family:IS21
ZS_12_scaffold281445_1	4530	238	290	ISSsp4	2558	1	53	0.92	--	0	53	73.8	2e-12	length=4530 	Family:IS21
ZS_12_scaffold282255_1	620	417	481	ISRme4	2469	571	507	0.95	--	0	65	105	7e-23	length=620 	Family:IS21
ZS_12_scaffold282309_2	1207	485	534	ISPfr16	1234	776	727	0.92	--	0	50	67.9	3e-11	length=1207 	Family:IS30
ZS_12_scaffold284011_1	645	4	53	ISTni2	3451	1089	1138	0.92	--	0	50	67.9	2e-11	length=645 	Family:IS481
ZS_12_scaffold284273_3	575	271	326	ISCARN111	1489	298	243	0.91	--	0	56	71.9	9e-13	length=575 	Family:IS110
ZS_12_scaffold284897_2	1690	203	252	ISStma11	4621	3466	3417	0.9	--	0	50	60.0	1e-08	length=1690 	Family:ISL3
ZS_12_scaffold286327_1	938	776	828	IS402	914	750	802	0.9	--	0.03	54	52.0	1e-06	length=938 	Family:IS5
ZS_12_scaffold286445_1	526	175	296	ISPa54	1159	603	482	0.9	--	0	122	147	2e-35	length=526 	Family:IS5
ZS_12_scaffold287891_1	1829	1019	1077	ISSep1	1936	1063	1121	0.91	--	0	59	77.8	5e-14	length=1829 	Family:IS1182
ZS_12_scaffold288155_1	1312	381	430	ISCmi3	1459	1285	1236	0.9	--	0	50	60.0	8e-09	length=1312 	Family:IS30
ZS_12_scaffold28985_1	637	177	240	ISAzba6	1138	632	569	0.9	--	0	64	79.8	4e-15	length=637 	Family:IS630
ZS_12_scaffold290942_1	848	744	798	ISAzo4	2757	1309	1255	0.94	--	0	55	85.7	9e-17	length=848 	Family:IS21
ZS_12_scaffold290942_2	582	144	196	ISPpu7	2598	989	937	0.9	--	0	53	65.9	6e-11	length=582 	Family:IS21
ZS_12_scaffold291100_1	698	161	213	ISPfr12	1350	1060	1112	0.9	--	0	53	65.9	7e-11	length=698 	Family:IS3
ZS_12_scaffold291178_2	687	314	370	IS1383	1419	1303	1359	0.92	--	0	57	81.8	1e-15	length=687 	Family:IS110
ZS_12_scaffold291804_1	992	624	673	ISAzo4	2757	690	641	0.9	--	0	50	60.0	6e-09	length=992 	Family:IS21
ZS_12_scaffold292900_2	631	1	631	ISPa38	6455	3216	2586	1	--	0	631	1251	0.0	length=631 	Family:Tn3
ZS_12_scaffold293978_1	2631	1	2630	ISPa38	6455	2630	1	1	--	0	2630	5214	0.0	length=2631 	Family:Tn3
ZS_12_scaffold294419_1	586	535	585	ISAau2	2222	1487	1537	0.92	--	0	51	69.9	4e-12	length=586 	Family:IS21
ZS_12_scaffold294864_1	829	614	675	ISGdi14	1318	303	364	0.9	--	0	62	75.8	8e-14	length=829 	Family:IS3
ZS_12_scaffold295285_1	1258	956	1013	ISApr13	1556	555	498	0.91	--	0	58	75.8	1e-13	length=1258 	Family:IS5
ZS_12_scaffold295915_1	1010	393	484	ISMtsp13	1428	420	511	0.91	--	0	92	119	8e-27	length=1010 	Family:IS256
ZS_12_scaffold296304_1	1128	374	426	ISAnsp10	1185	430	482	0.9	--	0	53	65.9	1e-10	length=1128 	Family:IS630
ZS_12_scaffold297556_1	3120	1166	1217	ISRme4	2469	674	725	0.92	--	0	52	71.9	5e-12	length=3120 	Family:IS21
ZS_12_scaffold299201_1	1510	328	392	ISGdi14	1318	1101	1037	0.92	--	0	65	89.7	1e-17	length=1510 	Family:IS3
ZS_12_scaffold299813_2	1692	1	1486	IS1071	3201	1716	3201	1	--	0	1486	2946	0.0	length=1692 	Family:Tn3
ZS_12_scaffold299813_2	1692	1381	1486	IS1071	3201	106	1	0.94	--	0	106	163	1e-39	length=1692 	Family:Tn3
ZS_12_scaffold300849_1	531	1	531	ISStma11	4621	4012	3480	0.96	--	0	533	882	0.0	length=531 	Family:ISL3
ZS_12_scaffold301487_2	886	62	111	ISRta4	1915	1405	1356	0.9	--	0	50	60.0	5e-09	length=886 	Family:IS110
ZS_12_scaffold3014_2	504	22	504	ISNtsp1	1497	266	748	0.98	--	0	483	918	0.0	length=504 	Family:IS5
ZS_12_scaffold301652_1	865	630	690	ISSco1	1057	858	918	0.91	--	0	61	81.8	1e-15	length=865 	Family:IS481
ZS_12_scaffold301895_1	5791	2703	2809	ISMno24	2157	379	485	0.9	--	0	107	133	3e-30	length=5791 	Family:IS91
ZS_12_scaffold301895_1	5791	2592	2656	ISMno24	2157	256	320	0.9	--	0	65	81.8	1e-14	length=5791 	Family:IS91
ZS_12_scaffold301987_1	503	94	163	ISRhsp5	2528	1248	1317	0.91	--	0	70	91.7	9e-19	length=503 	Family:IS66
ZS_12_scaffold302008_1	950	253	327	ISOba1	1271	217	291	0.92	--	0	75	101	2e-21	length=950 	Family:IS3
ZS_12_scaffold302090_1	1172	427	483	ISAzo21	2423	1547	1603	0.91	--	0	57	73.8	5e-13	length=1172 	Family:IS66
ZS_12_scaffold303046_1	857	227	277	ISCARN28	1419	1203	1153	0.92	--	0	51	69.9	5e-12	length=857 	Family:IS110
ZS_12_scaffold304014_1	1387	805	856	IS1413	1428	822	873	0.9	--	0	52	63.9	5e-10	length=1387 	Family:IS256
ZS_12_scaffold306081_1	785	456	530	ISDar2	1322	994	1068	0.92	--	0	75	101	1e-21	length=785 	Family:IS4
ZS_12_scaffold306259_1	1583	336	388	ISRhru4	1411	1211	1159	0.92	--	0	53	73.8	6e-13	length=1583 	Family:IS256
ZS_12_scaffold306731_1	998	1	998	ISAzo10	1669	617	1614	0.93	--	0	998	1455	0.0	length=998 	Family:IS3
ZS_12_scaffold307209_1	748	594	683	ISTesp2	1397	1197	1286	0.92	--	0	90	123	4e-28	length=748 	Family:ISL3
ZS_12_scaffold308119_1	973	70	136	ISPfr9	1484	1303	1237	0.94	--	0	67	101	2e-21	length=973 	Family:IS30
ZS_12_scaffold308367_1	669	173	227	ISNfa1	1112	594	540	0.92	--	0	55	77.8	2e-14	length=669 	Family:IS481
ZS_12_scaffold309239_1	608	171	222	IS1389-B	1203	218	269	0.92	--	0	52	71.9	1e-12	length=608 	Family:IS3
ZS_12_scaffold309253_1	1282	196	254	ISMno23	2271	1919	1977	0.91	--	0	59	77.8	3e-14	length=1282 	Family:IS91
ZS_12_scaffold309485_2	1175	484	557	ISPsp3	1190	609	536	0.91	--	0	74	99.6	8e-21	length=1175 	Family:IS5
ZS_12_scaffold309549_1	1388	7	1149	TnAs2	8650	1143	1	0.91	--	0	1143	1465	0.0	length=1388 	Family:Tn3
ZS_12_scaffold309675_1	1117	42	92	IS476	1226	963	1013	0.9	--	0	51	61.9	2e-09	length=1117 	Family:IS3
ZS_12_scaffold310902_1	791	1	791	ISKpn23	1671	1320	530	1	--	0	791	1568	0.0	length=791 	Family:IS1380
ZS_12_scaffold311071_1	594	175	239	ISBmu2	1210	1027	963	0.9	--	0	65	81.8	1e-15	length=594 	Family:IS5
ZS_12_scaffold311203_1	1376	1184	1234	ISMex36	1467	1254	1304	0.9	--	0	51	61.9	2e-09	length=1376 	Family:IS1182
ZS_12_scaffold312559_1	953	542	593	ISMamg1	1256	830	881	0.94	--	0	52	79.8	6e-15	length=953 	Family:IS3
ZS_12_scaffold312559_1	953	643	698	ISMamg1	1256	931	986	0.91	--	0	56	71.9	2e-12	length=953 	Family:IS3
ZS_12_scaffold312633_1	1069	659	712	ISMpe1	1295	764	817	0.9	--	0	54	67.9	3e-11	length=1069 	Family:IS3
ZS_12_scaffold313549_1	592	140	213	ISCARN91	1432	898	825	0.91	--	0	74	99.6	4e-21	length=592 	Family:IS110
ZS_12_scaffold313563_1	835	1	835	IS256	1324	1143	309	0.97	--	0	835	1550	0.0	length=835 	Family:IS256
ZS_12_scaffold313696_1	569	357	428	ISSpma1	1275	947	1018	0.9	--	0	72	87.7	2e-17	length=569 	Family:IS3
ZS_12_scaffold313866_1	3166	2772	2831	ISOba1	1271	279	220	0.9	--	0	60	71.9	5e-12	length=3166 	Family:IS3
ZS_12_scaffold313943_1	820	214	264	ISCARN107	1172	576	526	0.92	--	0	51	69.9	5e-12	length=820 	Family:IS5
ZS_12_scaffold314320_1	616	76	128	ISSpu5	2556	740	688	0.92	--	0	53	73.8	2e-13	length=616 	Family:IS21
ZS_12_scaffold314555_1	1259	932	993	ISBmu3	2697	677	738	0.9	--	0	62	75.8	1e-13	length=1259 	Family:IS21
ZS_12_scaffold314966_1	600	111	165	ISApr12	1524	565	511	0.92	--	0	55	77.8	2e-14	length=600 	Family:IS5
ZS_12_scaffold316912_1	1928	880	937	ISVei6	1688	1363	1306	0.96	--	0	58	99.6	1e-20	length=1928 	Family:IS1182
ZS_12_scaffold317003_1	732	260	340	ISPkr1	2469	2312	2232	0.9	--	0	81	97.6	2e-20	length=732 	Family:IS21
ZS_12_scaffold317267_1	1175	896	948	ISStma12	1023	828	880	0.9	--	0	53	65.9	1e-10	length=1175 	Family:IS481
ZS_12_scaffold317461_1	18447	1678	1739	TnXo19	18767	3710	3649	0.95	--	0	62	99.6	1e-19	length=18447 	Family:Tn3
ZS_12_scaffold317796_1	880	189	239	ISMlo4	1239	1061	1011	0.9	--	0	51	61.9	1e-09	length=880 	Family:IS3
ZS_12_scaffold317849_1	979	565	629	IS1384	1178	561	497	0.9	--	0	65	81.8	2e-15	length=979 	Family:IS5
ZS_12_scaffold317897_1	2331	1255	1322	ISRtr2	1321	879	812	0.91	--	0	68	87.7	6e-17	length=2331 	Family:IS3
ZS_12_scaffold318178_1	1056	432	495	ISMsi1	2307	789	852	0.92	--	0	64	87.7	3e-17	length=1056 	Family:IS21
ZS_12_scaffold318255_1	819	319	399	ISAisp2	1241	1065	985	0.91	--	0	81	105	9e-23	length=819 	Family:IS3
ZS_12_scaffold318496_1	743	274	367	ISPpu21	1190	512	605	0.93	--	0	94	139	6e-33	length=743 	Family:IS5
ZS_12_scaffold318496_1	743	1	70	ISPpu21	1190	242	311	0.9	--	0.02	71	69.9	5e-12	length=743 	Family:IS5
ZS_12_scaffold318658_1	1340	125	181	ISAzs24	1325	1217	1161	0.91	--	0	57	73.8	5e-13	length=1340 	Family:IS3
ZS_12_scaffold318707_1	1169	224	273	ISAzs14	1176	249	298	0.92	--	0	50	67.9	3e-11	length=1169 	Family:IS630
ZS_12_scaffold319706_1	2095	404	2049	ISSp1	1646	1	1646	0.99	--	0	1646	3247	0.0	length=2095 	Family:IS1380
ZS_12_scaffold320413_1	781	385	463	ISMno31	1510	1225	1147	0.92	--	0	79	109	6e-24	length=781 	Family:IS3
ZS_12_scaffold321048_1	1007	242	316	ISPre1	1192	238	312	0.9	--	0	75	93.7	4e-19	length=1007 	Family:IS5
ZS_12_scaffold321223_1	3334	1827	3334	TnAs3	18735	9331	7824	1	--	0	1508	2989	0.0	length=3334 	Family:Tn3
ZS_12_scaffold321223_1	3334	157	1384	TnAs3	18735	14696	13469	1	--	0	1228	2434	0.0	length=3334 	Family:Tn3
ZS_12_scaffold321223_1	3334	857	1511	TnAs3	18735	10837	10183	0.98	--	0	655	1257	0.0	length=3334 	Family:Tn3
ZS_12_scaffold321235_1	805	215	266	ISVei1	1214	977	926	0.9	--	0	52	63.9	3e-10	length=805 	Family:IS3
ZS_12_scaffold321498_2	507	155	209	ISPst1	1113	560	614	0.9	--	0	55	69.9	3e-12	length=507 	Family:IS30
ZS_12_scaffold321711_1	1383	57	109	ISMex33	1318	1	53	0.94	--	0	53	81.8	2e-15	length=1383 	Family:IS3
ZS_12_scaffold322135_1	540	1	540	ISSth7	1215	2	541	0.99	--	0	540	1055	0.0	length=540 	Family:IS5
ZS_12_scaffold322373_1	1474	1147	1210	ISPebe1	1363	1091	1154	0.92	--	0	64	87.7	4e-17	length=1474 	Family:IS256
ZS_12_scaffold322499_1	1288	503	579	ISCARN44	1115	735	659	0.9	--	0	77	97.6	4e-20	length=1288 	Family:IS630
ZS_12_scaffold322546_1	1469	169	227	ISR1	1259	64	122	0.91	--	0	59	77.8	4e-14	length=1469 	Family:IS3
ZS_12_scaffold323253_1	1208	182	237	ISStma3	1023	857	802	0.94	--	0	56	87.7	3e-17	length=1208 	Family:IS481
ZS_12_scaffold323308_1	1940	948	997	ISBcen3	1413	929	880	0.92	--	0	50	67.9	5e-11	length=1940 	Family:IS110
ZS_12_scaffold323315_1	1239	892	944	ISCARN37	1308	1026	1078	0.9	--	0	53	65.9	1e-10	length=1239 	Family:ISAzo13
ZS_12_scaffold323485_1	1304	224	303	ISThsp4	1289	1081	1002	0.91	--	0	80	103	6e-22	length=1304 	Family:IS3
ZS_12_scaffold323500_1	1272	445	497	ISGdi11	1200	793	741	0.9	--	0	53	65.9	1e-10	length=1272 	Family:IS3
ZS_12_scaffold323555_1	1605	1	1487	ISPme1	1671	1487	1	0.99	--	0	1487	2940	0.0	length=1605 	Family:IS1380
ZS_12_scaffold323572_2	1350	155	207	ISPlba1	1584	510	562	0.92	--	0	53	73.8	5e-13	length=1350 	Family:IS1182
ZS_12_scaffold323622_1	544	129	182	ISSpr2	1221	1036	983	0.9	--	0	54	67.9	1e-11	length=544 	Family:IS3
ZS_12_scaffold323672_1	1725	1528	1601	TnAs3	18735	1774	1701	0.9	--	0	74	91.7	3e-18	length=1725 	Family:Tn3
ZS_12_scaffold323924_1	578	131	210	ISRel24	2837	1342	1421	0.9	--	0	80	95.6	6e-20	length=578 	Family:IS66
ZS_12_scaffold323924_1	578	404	454	ISRel24	2837	1615	1665	0.9	--	0	51	61.9	9e-10	length=578 	Family:IS66
ZS_12_scaffold323936_1	1492	205	259	ISMaq1	1194	1001	947	0.92	--	0	55	77.8	4e-14	length=1492 	Family:IS3
ZS_12_scaffold323971_1	1197	538	613	ISCARN107	1172	552	627	0.94	--	0	76	119	9e-27	length=1197 	Family:IS5
ZS_12_scaffold324056_1	1668	444	508	IS1408	1325	1123	1059	0.9	--	0	65	81.8	3e-15	length=1668 	Family:IS256
ZS_12_scaffold324297_1	1472	1011	1072	ISMch5	1240	1004	1065	0.91	--	0	62	83.8	6e-16	length=1472 	Family:IS3
ZS_12_scaffold324384_1	1677	1041	1100	ISMgi1	1614	1009	1068	0.9	--	0	60	71.9	3e-12	length=1677 	Family:IS1380
ZS_12_scaffold324941_1	28853	26109	26158	TnXo19	18767	4402	4451	0.92	--	0	50	67.9	7e-10	length=28853 	Family:Tn3
ZS_12_scaffold325107_1	3831	2269	2322	ISTvi2	1648	510	457	0.9	--	0	54	67.9	1e-10	length=3831 	Family:IS1182
ZS_12_scaffold325139_1	11096	3649	3704	ISVsp2	2089	1702	1757	0.91	--	0	56	71.9	2e-11	length=11096 	Family:IS1634
ZS_12_scaffold32743_2	754	529	590	ISArsp6	26712	4157	4096	0.9	--	0	62	75.8	8e-14	length=754 	Family:Tn3
ZS_12_scaffold3647_1	1785	1424	1527	ISMex37	1510	1150	1253	0.9	--	0	104	127	6e-29	length=1785 	Family:IS3
